,index,latitude,longitude,region,country,observationDate,reportingDate,status,disease,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,Late Report,Late Observation,Mortality,Severity,domestic,wild,unspecified,species,owl,ostrich,greylag goose,bird,captive,tufted duck,guinea fowl,black headed gull,whooper swan,quail,environmental sample,dalmatian pelican,anatidae,goose,horse,dog,yaks,equidae,spotted dove,gull,ibex,emu,swine,chicken,env. sample,boar,mammal,buffaloe,black swan,duck,cattle egret,indian peafowl,turkey,reindeer,cat,goat,crow,swan,phasianidae,muscovy ducks,starling,hippopotamus,mallard,herring gull,deer,pheasant,elephant,goat/sheep ,jackal,accipitridae,buzzard,asian openbill,cattle,pigeon,xpeacock,sheep,stork,camelidae,greater flamingo,mute swan
6527,11994,42.225432,22.40178,Europe,The former Yugoslav Republic of Macedonia,2016-08-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",4.0,1.0,0.0,0.0,0.0,0,90,0.0,25.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6528,11995,41.754271,22.390891,Europe,The former Yugoslav Republic of Macedonia,2016-08-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",45.0,2.0,0.0,0.0,0.0,0,90,0.0,4.44,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6529,11996,41.741287,22.382202,Europe,The former Yugoslav Republic of Macedonia,2016-08-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",93.0,4.0,0.0,2.0,0.0,0,90,0.0,4.3,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6530,11997,41.754271,22.390891,Europe,The former Yugoslav Republic of Macedonia,2016-08-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",62.0,2.0,0.0,0.0,0.0,0,90,0.0,3.23,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6531,11998,41.439703,22.151094,Europe,The former Yugoslav Republic of Macedonia,2016-08-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",4.0,1.0,0.0,1.0,0.0,0,90,0.0,25.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6532,11999,42.137811,21.896997,Europe,The former Yugoslav Republic of Macedonia,2016-08-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",9.0,4.0,0.0,4.0,0.0,0,90,0.0,44.44,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6533,12000,41.754271,22.390891,Europe,The former Yugoslav Republic of Macedonia,2016-08-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",27.0,1.0,0.0,1.0,0.0,0,90,0.0,3.7,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6534,12002,42.55291,22.35695,Europe,Serbia,2016-08-06,2016-06-17,Confirmed,Lumpy skin disease,"domestic, cattle",3.0,1.0,0.0,3.0,0.0,0,50,0.0,33.33,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6535,12003,42.50594,22.52069,Europe,Serbia,2016-08-06,2016-06-17,Confirmed,Lumpy skin disease,"domestic, cattle",14.0,1.0,0.0,14.0,0.0,0,50,0.0,7.14,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6536,12004,39.9558,25.3169,Europe,Greece,2016-08-06,2016-06-20,Confirmed,Lumpy skin disease,"domestic, cattle",9.0,1.0,0.0,9.0,0.0,0,47,0.0,11.11,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6537,12008,53.35,5.97,Europe,Netherlands,2016-08-06,2016-10-06,Confirmed,Influenza - Avian,"domestic, unspecified bird",44630.0,0.0,0.0,44630.0,0.0,61,0,0.0,0.0,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6538,12009,41.572773,23.728056,Europe,Bulgaria,2016-07-06,2016-09-18,Confirmed,Lumpy skin disease,"domestic, cattle",2.0,2.0,0.0,2.0,0.0,74,0,0.0,100.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6539,12010,41.785016999999996,22.333455999999998,Europe,The former Yugoslav Republic of Macedonia,2016-07-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",4.0,1.0,0.0,0.0,0.0,0,59,0.0,25.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6540,12011,41.774896999999996,22.352151,Europe,The former Yugoslav Republic of Macedonia,2016-07-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",39.0,3.0,0.0,0.0,0.0,0,59,0.0,7.69,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6541,12012,42.326307,22.276108999999998,Europe,The former Yugoslav Republic of Macedonia,2016-07-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",19.0,4.0,0.0,2.0,0.0,0,59,0.0,21.05,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6542,12014,41.753847,22.388915,Europe,The former Yugoslav Republic of Macedonia,2016-07-06,2016-11-07,Confirmed,Lumpy skin disease,"domestic, cattle",16.0,3.0,0.0,0.0,0.0,124,0,0.0,18.75,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6543,12016,44.852412,46.874891999999996,Europe,Russian Federation,2016-07-06,2016-06-28,Confirmed,Lumpy skin disease,"domestic, cattle",316.0,99.0,0.0,0.0,0.0,0,8,0.0,31.33,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6544,12017,44.851352,46.828139,Europe,Russian Federation,2016-07-06,2016-06-28,Confirmed,Lumpy skin disease,"domestic, cattle",377.0,71.0,0.0,0.0,0.0,0,8,0.0,18.83,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6545,12018,44.836535999999995,46.876781,Europe,Russian Federation,2016-07-06,2016-06-28,Confirmed,Lumpy skin disease,"domestic, cattle",474.0,125.0,0.0,0.0,0.0,0,8,0.0,26.37,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6546,12019,29.24,110.09,Asia,China,2016-07-06,2016-06-20,Confirmed,Influenza - Avian,"domestic, unspecified bird",29918.0,605.0,293.0,29625.0,0.0,0,16,48.43,2.02,1,0,1,'bird',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6547,12020,54.15,41.7,Europe,Russian Federation,2016-07-06,2016-06-17,Confirmed,African swine fever,"domestic, swine",8209.0,4.0,1.0,229.0,0.0,0,19,25.0,0.05,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548,12028,41.910828,22.648827999999998,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",1.0,1.0,0.0,1.0,0.0,0,29,0.0,100.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6549,12029,41.754145,22.389512,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",27.0,3.0,0.0,2.0,0.0,0,29,0.0,11.11,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6550,12030,41.686603000000005,22.804694,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",35.0,2.0,0.0,2.0,0.0,0,29,0.0,5.71,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6551,12031,41.781121,22.740957,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",28.0,2.0,0.0,2.0,0.0,0,29,0.0,7.14,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6552,12032,41.570644,22.429713,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",20.0,3.0,0.0,3.0,0.0,0,29,0.0,15.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6553,12033,41.760222,22.323737,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",125.0,3.0,0.0,0.0,0.0,0,29,0.0,2.4,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6554,12034,41.760867,22.372526,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",20.0,1.0,0.0,1.0,0.0,0,29,0.0,5.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6555,12035,41.702951,22.384674,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",72.0,3.0,0.0,3.0,0.0,0,29,0.0,4.17,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6556,12036,41.669921,22.241938,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",5.0,1.0,0.0,1.0,0.0,0,29,0.0,20.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6557,12037,41.781105,22.272428,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",7.0,1.0,0.0,1.0,0.0,0,29,0.0,14.29,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6558,12038,41.752612,22.201435,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",25.0,1.0,0.0,1.0,0.0,0,29,0.0,4.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6559,12039,41.451321,22.7643,Europe,The former Yugoslav Republic of Macedonia,2016-06-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",5.0,1.0,0.0,1.0,0.0,0,29,0.0,20.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6560,12041,53.986999999999995,40.426,Europe,Russian Federation,2016-06-06,2016-10-06,Confirmed,African swine fever,"domestic, swine, captive, wild boar",8.0,2.0,2.0,6.0,0.0,122,0,100.0,25.0,1,1,0,"'swine', 'captive', 'boar'",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6561,12044,54.488,41.793,Europe,Russian Federation,2016-06-06,2016-10-06,Confirmed,African swine fever,"domestic, swine",7.0,2.0,2.0,5.0,0.0,122,0,100.0,28.57,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6562,12045,54.37,41.47,Europe,Russian Federation,2016-06-06,2016-10-06,Confirmed,African swine fever,"domestic, swine",13.0,1.0,1.0,12.0,0.0,122,0,100.0,7.69,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,12046,54.074,40.28,Europe,Russian Federation,2016-06-06,2016-10-06,Confirmed,African swine fever,"domestic, swine",4.0,2.0,0.0,4.0,0.0,122,0,0.0,50.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6564,12061,48.341766,26.327838,Europe,Ukraine,2016-06-06,2016-08-06,Confirmed,African swine fever,"domestic, swine",700.0,55.0,55.0,0.0,0.0,61,0,100.0,7.86,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,12062,41.92909,22.196811,Europe,The former Yugoslav Republic of Macedonia,2016-05-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",15.0,1.0,0.0,0.0,0.0,2,0,0.0,6.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6566,12063,41.704223,22.383429,Europe,The former Yugoslav Republic of Macedonia,2016-05-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",21.0,1.0,0.0,1.0,0.0,2,0,0.0,4.76,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6567,12064,41.686871999999994,22.810895000000002,Europe,The former Yugoslav Republic of Macedonia,2016-05-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",48.0,2.0,0.0,2.0,0.0,2,0,0.0,4.17,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6568,12066,54.549,41.638999999999996,Europe,Russian Federation,2016-05-06,2016-10-06,Confirmed,African swine fever,"domestic, swine",11.0,11.0,1.0,10.0,0.0,153,0,9.09,100.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6569,12067,54.592,41.592,Europe,Russian Federation,2016-05-06,2016-10-06,Confirmed,African swine fever,"domestic, swine",5.0,5.0,1.0,4.0,0.0,153,0,20.0,100.0,1,0,0,'swine',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,12068,42.272703,22.084239999999998,Europe,The former Yugoslav Republic of Macedonia,2016-04-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",15.0,3.0,0.0,0.0,0.0,32,0,0.0,20.0,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6571,12069,41.570632,22.424352,Europe,The former Yugoslav Republic of Macedonia,2016-04-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",160.0,4.0,0.0,0.0,0.0,32,0,0.0,2.5,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6572,12072,42.427258,21.808548000000002,Europe,Serbia,2016-04-06,2016-08-06,Confirmed,Lumpy skin disease,"domestic, cattle",8.0,1.0,0.0,8.0,0.0,122,0,0.0,12.5,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6573,12075,41.673571,22.854517,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",6.0,1.0,0.0,1.0,0.0,63,0,0.0,16.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6574,12076,41.475766,22.808182000000002,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",23.0,6.0,0.0,6.0,0.0,63,0,0.0,26.09,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6575,12077,42.052237,22.589436,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",7.0,3.0,0.0,0.0,0.0,63,0,0.0,42.86,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6576,12078,42.005086,22.753234,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",12.0,2.0,0.0,2.0,0.0,63,0,0.0,16.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6577,12079,41.950006,22.818812,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",33.0,2.0,0.0,0.0,0.0,63,0,0.0,6.06,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6578,12080,41.938619,22.841017,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",13.0,4.0,0.0,0.0,0.0,63,0,0.0,30.77,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6579,12081,41.669571000000005,22.491035999999998,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",115.0,1.0,0.0,1.0,0.0,63,0,0.0,0.87,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6580,12082,41.470603999999994,22.812596,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",8.0,1.0,0.0,1.0,0.0,63,0,0.0,12.5,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6581,12083,41.966731,22.313692,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",40.0,1.0,0.0,1.0,0.0,63,0,0.0,2.5,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6582,12084,41.999682,22.573707000000002,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",17.0,1.0,0.0,0.0,0.0,63,0,0.0,5.88,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6583,12085,42.086110999999995,22.536878,Europe,The former Yugoslav Republic of Macedonia,2016-03-06,2016-05-08,Confirmed,Lumpy skin disease,"domestic, cattle",6.0,1.0,0.0,1.0,0.0,63,0,0.0,16.67,1,0,0,'cattle',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
